cancel	648.0	88.0	1.0	1.0	0.0	1.0
nicely	648.0	88.0	31.0	0.0	1.0	0.0
prepare	648.0	88.0	3.0	0.0	1.0	0.0
reuse	648.0	88.0	1.0	0.0	0.0	0.0
half	648.0	88.0	12.0	5.0	0.0	1.0
not|honestly	648.0	88.0	1.0	0.0	0.0	0.0
shooting	648.0	88.0	1.0	1.0	0.0	1.0
not|typically	648.0	88.0	1.0	0.0	0.0	0.0
not|thing	648.0	88.0	5.0	8.0	0.0	1.0
tea	648.0	88.0	0.0	1.0	0.0	1.0
pick	648.0	88.0	24.0	3.0	0.0	0.0
rabbit	648.0	88.0	1.0	0.0	0.0	0.0
clamps	648.0	88.0	1.0	0.0	0.0	0.0
ten	648.0	88.0	1.0	0.0	0.0	0.0
not|water	648.0	88.0	1.0	0.0	0.0	0.0
energy	648.0	88.0	0.0	1.0	0.0	1.0
not|compact	648.0	88.0	3.0	0.0	1.0	0.0
solid	648.0	88.0	17.0	1.0	1.0	0.0
wookworking	648.0	88.0	1.0	0.0	0.0	0.0
switzerland	648.0	88.0	4.0	1.0	0.0	0.0
investment	648.0	88.0	8.0	0.0	1.0	0.0
competent	648.0	88.0	1.0	0.0	0.0	0.0
require	648.0	88.0	15.0	3.0	0.0	0.0
circular	648.0	88.0	6.0	0.0	1.0	0.0
scratch	648.0	88.0	3.0	2.0	0.0	1.0
size	648.0	88.0	112.0	4.0	1.0	0.0
triple	648.0	88.0	1.0	0.0	0.0	0.0
not|improvement	648.0	88.0	1.0	0.0	0.0	0.0
left	648.0	88.0	2.0	0.0	1.0	0.0
compactly	648.0	88.0	0.0	1.0	0.0	1.0
protective	648.0	88.0	3.0	0.0	1.0	0.0
lowepro	648.0	88.0	42.0	0.0	1.0	0.0
not|shipped	648.0	88.0	1.0	0.0	0.0	0.0
avid	648.0	88.0	2.0	0.0	1.0	0.0
neanderthal	648.0	88.0	1.0	0.0	0.0	0.0
poorly	648.0	88.0	1.0	2.0	0.0	1.0
newspaper	648.0	88.0	2.0	0.0	1.0	0.0
accessible	648.0	88.0	3.0	1.0	0.0	1.0
hang	648.0	88.0	7.0	0.0	1.0	0.0
sunglass	648.0	88.0	1.0	0.0	0.0	0.0
not|floppy	648.0	88.0	1.0	0.0	0.0	0.0
roll	648.0	88.0	18.0	2.0	0.0	0.0
suffice	648.0	88.0	1.0	1.0	0.0	1.0
turn	648.0	88.0	10.0	5.0	0.0	1.0
balanced	648.0	88.0	13.0	0.0	1.0	0.0
result	648.0	88.0	8.0	4.0	0.0	1.0
gold	648.0	88.0	1.0	0.0	0.0	0.0
plush	648.0	88.0	4.0	0.0	1.0	0.0
