prepare	612.0	140.0	24.0	2.0	1.0	0.0
nicely	612.0	140.0	5.0	1.0	0.0	0.0
not|reasonably	612.0	140.0	1.0	0.0	0.0	0.0
half	612.0	140.0	21.0	4.0	0.0	0.0
spilling	612.0	140.0	1.0	0.0	0.0	0.0
fifty	612.0	140.0	1.0	0.0	0.0	0.0
not|thing	612.0	140.0	4.0	0.0	1.0	0.0
transluscent	612.0	140.0	1.0	0.0	0.0	0.0
descripton	612.0	140.0	0.0	1.0	0.0	1.0
tea	612.0	140.0	2.0	1.0	0.0	1.0
not|forget	612.0	140.0	4.0	0.0	1.0	0.0
kiran	612.0	140.0	1.0	0.0	0.0	0.0
pick	612.0	140.0	8.0	2.0	0.0	0.0
woule	612.0	140.0	1.0	0.0	0.0	0.0
ten	612.0	140.0	1.0	2.0	0.0	1.0
not|overfill	612.0	140.0	1.0	0.0	0.0	0.0
not|water	612.0	140.0	22.0	1.0	1.0	0.0
successfully	612.0	140.0	2.0	0.0	1.0	0.0
solid	612.0	140.0	6.0	1.0	0.0	0.0
not|crunchy	612.0	140.0	2.0	0.0	1.0	0.0
notably	612.0	140.0	0.0	1.0	0.0	1.0
investment	612.0	140.0	6.0	0.0	1.0	0.0
coincide	612.0	140.0	1.0	0.0	0.0	0.0
require	612.0	140.0	12.0	2.0	0.0	0.0
scratch	612.0	140.0	7.0	0.0	1.0	0.0
click	612.0	140.0	2.0	0.0	1.0	0.0
persian	612.0	140.0	1.0	0.0	0.0	0.0
size	612.0	140.0	77.0	14.0	0.0	0.0
triple	612.0	140.0	2.0	0.0	1.0	0.0
not|improvement	612.0	140.0	1.0	0.0	0.0	0.0
left	612.0	140.0	2.0	0.0	1.0	0.0
poorly	612.0	140.0	2.0	1.0	0.0	1.0
hang	612.0	140.0	3.0	0.0	1.0	0.0
roll	612.0	140.0	3.0	0.0	1.0	0.0
suffice	612.0	140.0	1.0	0.0	0.0	0.0
turn	612.0	140.0	57.0	6.0	0.0	0.0
result	612.0	140.0	32.0	5.0	0.0	0.0
gold	612.0	140.0	1.0	0.0	0.0	0.0
evaporate	612.0	140.0	0.0	1.0	0.0	1.0
quiet	612.0	140.0	4.0	0.0	1.0	0.0
flip	612.0	140.0	2.0	0.0	1.0	0.0
not|confusion	612.0	140.0	1.0	0.0	0.0	0.0
not|picky	612.0	140.0	1.0	0.0	0.0	0.0
hand	612.0	140.0	9.0	1.0	0.0	0.0
policy	612.0	140.0	1.0	1.0	0.0	1.0
salt	612.0	140.0	8.0	0.0	1.0	0.0
not|japan	612.0	140.0	2.0	0.0	1.0	0.0
not|eventually	612.0	140.0	0.0	1.0	0.0	1.0
tha	612.0	140.0	1.0	0.0	0.0	0.0
eating	612.0	140.0	2.0	0.0	1.0	0.0
not|prettiest	612.0	140.0	1.0	0.0	0.0	0.0
not|escape	612.0	140.0	2.0	0.0	1.0	0.0
prettier	612.0	140.0	1.0	0.0	0.0	0.0
straight	612.0	140.0	3.0	0.0	1.0	0.0
not|people	612.0	140.0	7.0	2.0	0.0	0.0
sale	612.0	140.0	2.0	0.0	1.0	0.0
throw	612.0	140.0	19.0	3.0	0.0	0.0
not|boiler	612.0	140.0	0.0	1.0	0.0	1.0
not|cabinet	612.0	140.0	3.0	0.0	1.0	0.0
thank	612.0	140.0	5.0	0.0	1.0	0.0
obvious	612.0	140.0	2.0	1.0	0.0	1.0
information	612.0	140.0	3.0	1.0	0.0	1.0
tho	612.0	140.0	3.0	0.0	1.0	0.0
not|deal	612.0	140.0	5.0	2.0	0.0	1.0
not|basket	612.0	140.0	0.0	1.0	0.0	1.0
resturant	612.0	140.0	2.0	0.0	1.0	0.0
not|apply	612.0	140.0	1.0	0.0	0.0	0.0
resolve	612.0	140.0	1.0	0.0	0.0	0.0
confront	612.0	140.0	1.0	0.0	0.0	0.0
not|mealy	612.0	140.0	2.0	0.0	1.0	0.0
good	612.0	140.0	156.0	26.0	0.0	0.0
origional	612.0	140.0	1.0	0.0	0.0	0.0
empty	612.0	140.0	2.0	0.0	1.0	0.0
deploy	612.0	140.0	1.0	0.0	0.0	0.0
goof	612.0	140.0	1.0	0.0	0.0	0.0
not|kind	612.0	140.0	4.0	1.0	0.0	0.0
fiance	612.0	140.0	1.0	0.0	0.0	0.0
til	612.0	140.0	2.0	0.0	1.0	0.0
not|concern	612.0	140.0	1.0	0.0	0.0	0.0
serious	612.0	140.0	4.0	0.0	1.0	0.0
tip	612.0	140.0	9.0	0.0	1.0	0.0
misleadingly	612.0	140.0	1.0	0.0	0.0	0.0
laugh	612.0	140.0	1.0	1.0	0.0	1.0
making	612.0	140.0	1.0	0.0	0.0	0.0
worrird	612.0	140.0	1.0	0.0	0.0	0.0
check	612.0	140.0	14.0	3.0	0.0	0.0
not|rest	612.0	140.0	4.0	0.0	1.0	0.0
society	612.0	140.0	0.0	1.0	0.0	1.0
not|watch	612.0	140.0	3.0	1.0	0.0	1.0
motivate	612.0	140.0	1.0	0.0	0.0	0.0
hard	612.0	140.0	27.0	2.0	1.0	0.0
fluffy	612.0	140.0	31.0	4.0	0.0	0.0
hare	612.0	140.0	1.0	0.0	0.0	0.0
spoil	612.0	140.0	3.0	0.0	1.0	0.0
not|bowl	612.0	140.0	7.0	0.0	1.0	0.0
not|overcooked	612.0	140.0	1.0	0.0	0.0	0.0
multiple	612.0	140.0	5.0	0.0	1.0	0.0
tlc	612.0	140.0	0.0	1.0	0.0	1.0
versatile	612.0	140.0	4.0	0.0	1.0	0.0
concentrate	612.0	140.0	1.0	0.0	0.0	0.0
room	612.0	140.0	11.0	1.0	0.0	0.0
not|watery	612.0	140.0	2.0	0.0	1.0	0.0
versus	612.0	140.0	1.0	0.0	0.0	0.0
better	612.0	140.0	62.0	9.0	0.0	0.0
footprint	612.0	140.0	7.0	0.0	1.0	0.0
well	612.0	140.0	172.0	19.0	0.0	0.0
goop	612.0	140.0	1.0	0.0	0.0	0.0
suitable	612.0	140.0	3.0	0.0	1.0	0.0
handling	612.0	140.0	1.0	0.0	0.0	0.0
foolproof	612.0	140.0	3.0	0.0	1.0	0.0
splash	612.0	140.0	2.0	2.0	0.0	1.0
romance	612.0	140.0	1.0	0.0	0.0	0.0
couscous	612.0	140.0	2.0	0.0	1.0	0.0
pile	612.0	140.0	1.0	0.0	0.0	0.0
not|add	612.0	140.0	6.0	0.0	1.0	0.0
not|dissatisfy	612.0	140.0	1.0	0.0	0.0	0.0
not|care	612.0	140.0	4.0	0.0	1.0	0.0
experiment	612.0	140.0	10.0	0.0	1.0	0.0
not|show	612.0	140.0	1.0	1.0	0.0	1.0
flour	612.0	140.0	1.0	0.0	0.0	0.0
not|item	612.0	140.0	0.0	7.0	0.0	1.0
reservation	612.0	140.0	1.0	0.0	0.0	0.0
hate	612.0	140.0	9.0	1.0	0.0	0.0
flow	612.0	140.0	1.0	0.0	0.0	0.0
order	612.0	140.0	24.0	5.0	0.0	0.0
webssite	612.0	140.0	1.0	0.0	0.0	0.0
not|case	612.0	140.0	2.0	1.0	0.0	1.0
crazy	612.0	140.0	1.0	0.0	0.0	0.0
not|hefty	612.0	140.0	1.0	0.0	0.0	0.0
meaure	612.0	140.0	1.0	0.0	0.0	0.0
pink	612.0	140.0	1.0	0.0	0.0	0.0
woman	612.0	140.0	4.0	0.0	1.0	0.0
pellet	612.0	140.0	0.0	1.0	0.0	1.0
ping	612.0	140.0	0.0	1.0	0.0	1.0
coated	612.0	140.0	3.0	0.0	1.0	0.0
save	612.0	140.0	13.0	0.0	1.0	0.0
matter	612.0	140.0	4.0	0.0	1.0	0.0
thingie	612.0	140.0	1.0	0.0	0.0	0.0
trusty	612.0	140.0	1.0	0.0	0.0	0.0
not|alot	612.0	140.0	1.0	0.0	0.0	0.0
ton	612.0	140.0	3.0	1.0	0.0	1.0
scrap	612.0	140.0	0.0	1.0	0.0	1.0
top	612.0	140.0	45.0	14.0	0.0	0.0
noise	612.0	140.0	3.0	0.0	1.0	0.0
spout	612.0	140.0	1.0	2.0	0.0	1.0
not|oatmeal	612.0	140.0	5.0	0.0	1.0	0.0
roast	612.0	140.0	6.0	0.0	1.0	0.0
toy	612.0	140.0	1.0	4.0	0.0	1.0
spillage	612.0	140.0	1.0	0.0	0.0	0.0
product	612.0	140.0	112.0	45.0	0.0	1.0
famous	612.0	140.0	3.0	0.0	1.0	0.0
reminder	612.0	140.0	1.0	0.0	0.0	0.0
question	612.0	140.0	2.0	0.0	1.0	0.0
lover	612.0	140.0	1.0	0.0	0.0	0.0
asian	612.0	140.0	19.0	1.0	1.0	0.0
not|report	612.0	140.0	1.0	0.0	0.0	0.0
cheap	612.0	140.0	29.0	12.0	0.0	1.0
reclaim	612.0	140.0	1.0	0.0	0.0	0.0
produce	612.0	140.0	18.0	5.0	0.0	0.0
interchangeable	612.0	140.0	1.0	0.0	0.0	0.0
picture	612.0	140.0	1.0	2.0	0.0	1.0
warmer	612.0	140.0	14.0	0.0	1.0	0.0
not|dente	612.0	140.0	1.0	0.0	0.0	0.0
regard	612.0	140.0	4.0	0.0	1.0	0.0
